timestamp,solar_rad_west,solar_rad_south,total_cloud_west,total_cloud_south,midlow_cloud_west,midlow_cloud_south,rainfall_west,rainfall_south,wind_spd_west,wind_spd_east,wind_spd_south,wd_sin_west,wd_cos_west,wd_sin_east,wd_cos_east,wd_sin_south,wd_cos_south,real_solar_utilization_jeju,real_wind_utilization_jeju,real_solar_gen_jeju,real_wind_gen_jeju,real_solar_capacity_jeju,real_wind_capacity_jeju,day_type
2025-08-28 20:00:00,0.01,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.7,1.3,1.4,0.342,-0.9397,-0.766,-0.6428,-0.766,-0.6428,0.017203357205257418,0.011084007935853681,6.97111,4.03367,405.218,363.918,weekday
2025-08-28 21:00:00,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,2.3,1.2,0.5,0.6428,-0.766,-0.9397,-0.342,-0.9397,-0.342,0.015551801746220553,0.010944938145406383,6.30187,3.98306,405.218,363.918,weekday
2025-08-28 22:00:00,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,2.0,1.5,1.1,0.9397,-0.342,-0.9397,-0.342,0.342,0.9397,0.007153359426284123,0.01918816876329283,2.89867,6.98292,405.218,363.918,weekday
2025-08-28 23:00:00,0.0,0.0,0.6,0.2,0.1,0.0,0.0,0.0,2.9,1.8,0.9,0.6428,-0.766,-0.9397,-0.342,0.342,0.9397,0.0,0.05239779290939168,0.0,19.0685,405.218,363.918,weekday
2025-08-29 00:00:00,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,2.9,2.3,0.8,0.6428,-0.766,-0.9397,-0.342,-0.342,0.9397,0.0,0.08227815057238169,0.0,29.9425,405.218,363.918,weekday
2025-08-29 01:00:00,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.4,2.3,0.7,0.6428,-0.766,-1.0,0.0,0.0,1.0,0.0,0.06218186514544485,0.0,22.6291,405.218,363.918,weekday
2025-08-29 02:00:00,0.0,0.0,0.2,0.5,0.2,0.2,0.0,0.0,2.9,2.7,1.0,0.6428,-0.766,-0.9397,-0.342,0.0,1.0,0.0,0.08418929539071988,0.0,30.638,405.218,363.918,weekday
2025-08-29 03:00:00,0.0,0.0,0.3,0.7,0.3,0.6,0.0,0.0,2.8,2.5,1.2,0.6428,-0.766,-0.9397,-0.342,0.0,1.0,0.0,0.0792266389681192,0.0,28.832,405.218,363.918,weekday
2025-08-29 04:00:00,0.0,0.0,0.6,0.7,0.2,0.3,0.0,0.0,2.9,2.6,0.7,0.6428,-0.766,-0.9397,-0.342,-0.342,0.9397,0.0,0.06094532284745464,0.0,22.1791,405.218,363.918,weekday
2025-08-29 05:00:00,0.0,0.0,0.7,0.9,0.1,0.0,0.0,0.0,2.9,1.4,1.2,0.6428,-0.766,-1.0,0.0,-0.6428,0.766,0.0,0.06753966552904775,0.0,24.5789,405.218,363.918,weekday
2025-08-29 06:00:00,0.0,0.0,0.8,0.9,0.4,0.1,0.0,0.0,2.7,2.3,0.8,0.9397,-0.342,-1.0,0.0,0.0,1.0,0.0,0.04747525541468133,0.0,17.2771,405.218,363.918,weekday
2025-08-29 07:00:00,0.16,0.13,0.5,0.6,0.5,0.2,0.0,0.0,2.3,2.3,0.9,0.9397,-0.342,-1.0,0.0,-0.342,0.9397,0.0344291221021771,0.030562379437125944,13.9513,11.1222,405.218,363.918,weekday
2025-08-29 08:00:00,0.85,0.81,0.2,0.7,0.2,0.7,0.0,0.0,1.7,2.2,1.0,0.0,-1.0,-0.9397,-0.342,-0.766,-0.6428,0.23675305637952904,0.00936985804494419,95.9366,3.40986,405.218,363.918,weekday
2025-08-29 09:00:00,1.52,1.25,0.4,0.5,0.1,0.4,0.0,0.0,2.7,2.2,1.7,-0.766,-0.6428,0.0,-1.0,-0.766,-0.6428,0.4270022555760109,0.014081056721569144,173.029,5.12435,405.218,363.918,weekday
2025-08-29 10:00:00,2.28,2.15,0.3,0.4,0.0,0.4,0.0,0.0,2.8,3.2,2.7,-0.342,-0.9397,0.0,-1.0,-0.766,-0.6428,0.5453410263117631,0.020224253815419955,220.982,7.35997,405.218,363.918,weekday
2025-08-29 11:00:00,2.85,2.86,0.3,0.3,0.1,0.3,0.0,0.0,2.6,3.4,3.4,0.0,-1.0,0.342,-0.9397,-0.342,-0.9397,0.6797328845214181,0.035957276089668554,275.44,13.0855,405.218,363.918,weekday
2025-08-29 12:00:00,3.19,3.19,0.3,0.2,0.1,0.2,0.0,0.0,2.5,3.0,3.1,-0.342,-0.9397,0.342,-0.9397,-0.766,-0.6428,0.6668237837410974,0.04504915942602455,270.209,16.3942,405.218,363.918,weekday
2025-08-29 13:00:00,3.33,3.32,0.3,0.1,0.0,0.1,0.0,0.0,3.1,3.5,3.1,-0.342,-0.9397,0.0,-1.0,-0.766,-0.6428,0.7185959162722287,0.049039069240872944,291.188,17.8462,405.218,363.918,weekday
2025-08-29 14:00:00,3.23,3.23,0.3,0.2,0.0,0.2,0.0,0.0,3.5,4.3,2.7,0.0,-1.0,0.0,-1.0,-0.766,-0.6428,0.6499069636590674,0.11257481080902841,263.354,40.968,405.218,363.918,weekday
2025-08-29 15:00:00,2.89,2.92,0.3,0.2,0.0,0.2,0.0,0.0,3.7,3.3,3.5,0.0,-1.0,0.0,-1.0,-0.766,-0.6428,0.5699376631837677,0.08675196060651025,230.949,31.5706,405.218,363.918,weekday
2025-08-29 16:00:00,2.37,2.39,0.3,0.2,0.0,0.2,0.0,0.0,3.8,3.4,2.9,-0.766,-0.6428,0.0,-1.0,-0.766,-0.6428,0.4715585191181043,0.07182909336718711,191.084,26.1399,405.218,363.918,weekday
2025-08-29 17:00:00,1.69,1.71,0.1,0.1,0.0,0.1,0.0,0.0,2.8,4.0,2.7,0.0,-1.0,-0.342,-0.9397,-0.766,-0.6428,0.2546530509503526,0.055896383251171966,103.19,20.3417,405.218,363.918,weekday
2025-08-29 18:00:00,0.94,0.86,0.0,0.2,0.0,0.2,0.0,0.0,2.6,2.6,1.9,0.0,-1.0,-0.9397,-0.342,-0.766,-0.6428,0.11920349046685982,0.030825350765831865,48.3034,11.2179,405.218,363.918,weekday
2025-08-29 19:00:00,0.22,0.0,0.2,0.2,0.0,0.0,0.0,0.0,2.1,1.2,1.3,-0.342,-0.9397,-0.9397,0.342,-0.766,-0.6428,0.023643989161389673,0.013385735248050385,9.58097,4.87131,405.218,363.918,weekday
2025-08-29 20:00:00,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.5,0.9,1.2,0.342,-0.9397,-1.0,0.0,-1.0,0.0,0.01688177721621448,0.007343934622634769,6.8408,2.67259,405.218,363.918,weekday
2025-08-29 21:00:00,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,1.9,1.0,1.0,0.9397,-0.342,-0.9397,0.342,-0.6428,0.766,0.014846107527306288,0.0074529152171643066,6.01591,2.71225,405.218,363.918,weekday
2025-08-29 22:00:00,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.7,1.8,1.7,0.9397,-0.342,-0.6428,0.766,0.342,0.9397,0.010990257096180327,0.008747492567006854,4.45345,3.18337,405.218,363.918,weekday
2025-08-29 23:00:00,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.9,0.7,1.8,0.9397,-0.342,-0.6428,0.766,0.0,1.0,0.0,0.011657351381355142,0.0,4.24232,405.218,363.918,weekday
2025-08-30 00:00:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.9,0.8,1.7,0.9397,-0.342,-0.6428,0.766,0.0,1.0,0.0,0.02044644672700993,0.0,7.44083,405.218,363.918,weekend
2025-08-30 01:00:00,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.1,1.8,1.5,0.9397,-0.342,-0.6428,0.766,0.342,0.9397,0.0,0.022928571821124538,0.0,8.34412,405.218,363.918,weekend
2025-08-30 02:00:00,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.0,1.6,1.5,0.9397,-0.342,-0.6428,0.766,0.342,0.9397,0.0,0.019435532180326336,0.0,7.07294,405.218,363.918,weekend
2025-08-30 03:00:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.8,1.4,1.4,0.9397,-0.342,-0.9397,0.342,0.342,0.9397,0.0,0.01589685038937343,0.0,5.78515,405.218,363.918,weekend
2025-08-30 04:00:00,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,2.7,1.0,1.7,0.9397,-0.342,-0.6428,0.766,0.342,0.9397,0.0,0.010215845327793623,0.0,3.71773,405.218,363.918,weekend
2025-08-30 05:00:00,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,2.9,1.3,1.6,0.9397,-0.342,-0.6428,0.766,0.0,1.0,0.0,0.01765103677202007,0.0,6.42353,405.218,363.918,weekend
2025-08-30 06:00:00,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,3.1,1.9,1.8,0.9397,-0.342,-0.9397,0.342,0.0,1.0,0.0,0.021411774080974284,0.0,7.79213,405.218,363.918,weekend
2025-08-30 07:00:00,0.14,0.15,0.5,0.6,0.0,0.2,0.0,0.0,2.7,1.1,1.7,0.9397,-0.342,-1.0,0.0,0.342,0.9397,0.049910912150990326,0.018547832203958035,20.2248,6.74989,405.218,363.918,weekend
2025-08-30 08:00:00,0.56,0.66,0.6,0.7,0.0,0.1,0.0,0.0,2.3,1.0,1.2,0.6428,-0.766,0.342,-0.9397,0.9397,0.342,0.2088433880034944,0.013731362559697514,84.6271,4.99709,405.218,363.918,weekend
2025-08-30 09:00:00,1.32,1.47,0.6,0.5,0.1,0.3,0.0,0.0,3.8,1.4,1.4,0.6428,-0.766,0.6428,-0.766,-0.342,-0.9397,0.36584751911316865,0.018045686116103077,148.248,6.56715,405.218,363.918,weekend
2025-08-30 10:00:00,1.73,2.22,0.2,0.3,0.1,0.3,0.0,0.0,5.3,1.6,1.6,0.6428,-0.766,0.342,-0.9397,0.0,-1.0,0.5661767246272377,0.03586879461856792,229.425,13.0533,405.218,363.918,weekend
2025-08-30 11:00:00,2.68,2.43,0.4,0.6,0.1,0.2,0.0,0.0,6.3,2.7,1.2,0.342,-0.9397,0.342,-0.9397,0.342,-0.9397,0.6893474623535973,0.041552492594485575,279.336,15.1217,405.218,363.918,weekend
2025-08-30 12:00:00,3.05,2.79,0.5,0.4,0.0,0.2,0.0,0.0,6.9,3.3,1.2,0.342,-0.9397,0.342,-0.9397,0.0,-1.0,0.7861595486873731,0.023366884847685464,318.566,8.50363,405.218,363.918,weekend
2025-08-30 13:00:00,3.21,3.26,0.5,0.7,0.0,0.3,0.0,0.0,6.3,2.5,1.4,0.342,-0.9397,0.0,-1.0,0.0,-1.0,0.779607519902867,0.03009551602284031,315.911,10.9523,405.218,363.918,weekend
2025-08-30 14:00:00,3.25,2.83,0.3,0.8,0.0,0.4,0.0,0.0,5.4,2.5,1.1,0.342,-0.9397,0.342,-0.9397,0.0,-1.0,0.5756753155091827,0.04054979418440418,233.274,14.7568,405.218,363.918,weekend
2025-08-30 15:00:00,2.88,2.73,0.4,0.8,0.0,0.2,0.0,0.0,6.3,2.7,1.8,0.342,-0.9397,0.342,-0.9397,-0.342,-0.9397,0.4906247994906445,0.02992459839854033,198.81,10.8901,405.218,363.918,weekend
2025-08-30 16:00:00,2.41,1.83,0.5,0.8,0.0,0.3,0.0,0.0,6.8,2.3,1.5,0.342,-0.9397,0.342,-0.9397,-0.342,-0.9397,0.4328435558144011,0.03079155194302013,175.396,11.2056,405.218,363.918,weekend
2025-08-30 17:00:00,1.29,1.52,0.4,0.8,0.3,0.3,0.0,0.0,5.1,1.9,1.3,0.6428,-0.766,0.342,-0.9397,-0.342,-0.9397,0.2722213721996555,0.018336191119977575,110.309,6.67287,405.218,363.918,weekend
2025-08-30 18:00:00,0.78,0.88,0.7,0.7,0.1,0.4,0.0,0.0,3.9,1.6,0.8,0.9397,0.342,-0.342,-0.9397,0.342,-0.9397,0.1248012181097582,0.02010793640325568,50.5717,7.31764,405.218,363.918,weekend
2025-08-30 19:00:00,0.22,0.0,0.7,0.7,0.5,0.0,0.0,0.0,2.0,0.9,0.7,0.766,0.6428,0.342,-0.9397,1.0,0.0,0.031334491557630705,0.011769739336883583,12.6973,4.28322,405.218,363.918,weekend
2025-08-30 20:00:00,0.0,0.0,0.7,0.9,0.6,0.9,0.0,0.0,2.9,1.3,1.1,0.6428,-0.766,0.0,-1.0,-1.0,0.0,0.01646057184034273,0.03561763913848724,6.67012,12.9619,405.218,363.918,weekend
2025-08-30 21:00:00,0.0,0.0,0.6,0.9,0.1,0.8,0.0,0.0,2.6,0.9,0.9,0.9397,-0.342,-0.9397,-0.342,0.0,1.0,0.016101826671075816,0.04844635329936964,6.52475,17.6305,405.218,363.918,weekend
2025-08-30 22:00:00,0.0,0.0,0.7,0.8,0.1,0.3,0.0,0.0,2.7,1.2,1.2,0.9397,-0.342,-0.9397,-0.342,0.9397,0.342,0.00783003222956532,0.05085266461125858,3.17287,18.5062,405.218,363.918,weekend
2025-08-30 23:00:00,0.0,0.0,0.8,0.8,0.0,0.2,0.0,0.0,3.0,1.7,0.9,0.9397,-0.342,-0.9397,-0.342,0.9397,0.342,0.0,0.04783605097851714,0.0,17.4084,405.218,363.918,weekend
2025-08-31 00:00:00,0.0,0.0,0.7,0.9,0.0,0.5,0.0,0.0,4.0,1.4,1.9,0.9397,-0.342,-0.766,-0.6428,0.342,0.9397,0.0,0.08035628905412757,0.0,29.2431,405.218,363.918,weekend
2025-08-31 01:00:00,0.0,0.0,0.8,0.8,0.0,0.1,0.0,0.0,3.2,1.5,1.3,0.6428,-0.766,-0.766,-0.6428,0.0,1.0,0.0,0.047723937810166026,0.0,17.3676,405.218,363.918,weekend
2025-08-31 02:00:00,0.0,0.0,0.9,0.8,0.0,0.2,0.0,0.0,2.7,1.8,1.3,0.9397,-0.342,0.0,-1.0,0.342,0.9397,0.0,0.08337262789969169,0.0,30.3408,405.218,363.918,weekend
2025-08-31 03:00:00,0.0,0.0,0.8,0.9,0.3,0.8,0.0,0.0,2.9,2.8,0.9,0.9397,-0.342,0.342,-0.9397,0.9397,0.342,0.0,0.0808116114069653,0.0,29.4088,405.218,363.918,weekend
2025-08-31 04:00:00,0.0,0.0,0.9,0.9,0.7,0.6,0.0,0.0,2.2,0.9,0.7,0.9397,-0.342,0.342,-0.9397,0.766,0.6428,0.0,0.022600970548310333,0.0,8.2249,405.218,363.918,weekend
2025-08-31 05:00:00,0.0,0.0,1.0,0.9,0.0,0.7,0.0,0.0,2.8,1.3,1.1,0.9397,-0.342,-1.0,0.0,0.342,0.9397,0.0,0.0364224907808902,0.0,13.2548,405.218,363.918,weekend
2025-08-31 06:00:00,0.0,0.0,1.0,0.9,0.1,0.6,3.1,0.0,6.6,0.9,1.0,0.342,-0.9397,-0.9397,0.342,-0.766,-0.6428,0.0,0.10705790864975076,0.0,38.9603,405.218,363.918,weekend
2025-08-31 07:00:00,0.07,0.04,0.7,0.9,0.4,0.6,6.4,0.0,2.6,1.2,1.3,0.9397,-0.342,-1.0,0.0,0.342,0.9397,0.02060634029090514,0.04548030050725713,8.35006,16.5511,405.218,363.918,weekend
2025-08-31 08:00:00,0.34,0.24,0.8,0.9,0.1,0.8,0.0,0.5,2.8,0.5,2.0,0.9397,-0.342,-0.342,0.9397,0.342,0.9397,0.0808177326772256,0.08213553602734681,32.7488,29.8906,405.218,363.918,weekend
2025-08-31 09:00:00,0.71,0.45,1.0,0.9,0.3,0.8,0.3,2.5,2.7,1.0,1.5,0.9397,-0.342,0.6428,-0.766,0.9397,0.342,0.17666416595511553,0.05304134447870125,71.5875,19.3027,405.218,363.918,weekend
2025-08-31 10:00:00,0.46,0.82,1.0,1.0,0.6,0.8,1.8,2.0,4.8,1.7,1.9,0.9397,-0.342,0.342,-0.9397,0.0,1.0,0.10602885360472633,0.12002429118647608,42.9648,43.679,405.218,363.918,weekend
2025-08-31 11:00:00,0.47,1.09,1.0,0.9,0.5,0.8,1.8,0.0,2.9,3.9,1.3,0.9397,-0.342,0.0,-1.0,0.9397,0.342,0.37026736225932705,0.09392033370154815,150.039,34.1793,405.218,363.918,weekend
2025-08-31 12:00:00,1.46,1.35,0.9,1.0,0.1,0.5,0.0,1.6,4.2,4.3,1.5,0.6428,-0.766,0.0,-1.0,0.766,0.6428,0.3921197972449398,0.12174940508576108,158.894,44.3068,405.218,363.918,weekend
2025-08-31 13:00:00,2.51,1.72,0.7,0.8,0.1,0.4,0.0,0.0,7.3,3.4,1.9,0.342,-0.9397,0.342,-0.9397,0.0,-1.0,0.6707179839000241,0.12242345803175442,271.787,44.5521,405.218,363.918,weekend
2025-08-31 14:00:00,2.92,3.18,0.7,1.0,0.3,0.5,0.0,0.0,6.8,3.0,2.9,0.342,-0.9397,0.342,-0.9397,-0.342,-0.9397,0.5467081916400555,0.12294143186102363,221.536,44.7406,405.218,363.918,weekend
2025-08-31 15:00:00,2.66,2.78,0.8,0.8,0.1,0.4,0.0,0.0,6.5,3.3,2.0,0.342,-0.9397,-0.342,-0.9397,-0.342,-0.9397,0.5392603487505491,0.1037640347550822,218.518,37.7616,405.218,363.918,weekend
2025-08-31 16:00:00,1.73,1.16,0.9,0.9,0.0,0.8,0.0,0.0,5.1,3.7,2.2,0.0,-1.0,0.0,-1.0,-0.766,-0.6428,0.32529157145042914,0.09580509895086256,131.814,34.8652,405.218,363.918,weekend
2025-08-31 17:00:00,1.49,0.94,0.8,0.9,0.2,0.6,0.0,0.0,7.6,3.6,2.6,0.342,-0.9397,-0.766,-0.6428,-0.766,-0.6428,0.2909989191003361,0.11101924059815672,117.918,40.4019,405.218,363.918,weekend
2025-08-31 18:00:00,0.81,0.73,0.5,0.8,0.1,0.2,0.0,0.0,6.4,3.4,1.6,0.342,-0.9397,-0.342,-0.9397,-0.766,-0.6428,0.1529820985247447,0.10088426513665166,61.9911,36.7136,405.218,363.918,weekend
2025-08-31 19:00:00,0.17,0.0,0.5,0.6,0.0,0.3,0.0,0.0,5.0,2.7,1.4,0.342,-0.9397,-0.766,-0.6428,-0.766,-0.6428,0.02323374085060387,0.0620579361284685,9.41473,22.584,405.218,363.918,weekend
2025-08-31 20:00:00,0.0,0.0,0.7,0.7,0.3,0.2,0.0,0.0,6.5,2.4,1.4,0.342,-0.9397,-0.766,-0.6428,-0.766,-0.6428,0.01530909288333687,0.11902214235074934,6.20352,43.3143,405.218,363.918,weekend
2025-08-31 21:00:00,0.0,0.0,0.7,0.9,0.1,0.9,0.0,0.0,5.9,1.8,1.3,0.342,-0.9397,-0.766,-0.6428,-0.766,-0.6428,0.010365951167026145,0.1373625377145401,4.20047,49.9887,405.218,363.918,weekend
2025-08-31 22:00:00,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,4.7,2.0,1.3,0.342,-0.9397,-0.9397,-0.342,-0.9397,-0.342,0.0,0.21525233706494318,0.0,78.3342,405.218,363.918,weekend
2025-08-31 23:00:00,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,4.4,1.3,1.1,0.342,-0.9397,-0.766,-0.6428,-0.766,-0.6428,0.0,0.1565360877999989,0.0,56.9663,405.218,363.918,weekend
2025-09-01 00:00:00,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,8.3,2.2,0.7,0.342,-0.9397,-0.766,-0.6428,-0.766,-0.6428,0.0,0.2196725635994922,0.0,79.9428,405.218,363.918,weekday
2025-09-01 01:00:00,0.0,0.0,0.2,1.0,0.2,0.7,0.0,0.0,7.4,2.9,1.3,0.342,-0.9397,-0.342,-0.9397,-0.6428,0.766,0.0,0.31189718562972973,0.0,113.505,405.218,363.918,weekday
2025-09-01 02:00:00,0.0,0.0,0.2,1.0,0.1,0.7,0.0,4.6,7.7,2.2,2.3,0.0,-1.0,-0.342,-0.9397,-0.342,-0.9397,0.0,0.22493831027868916,0.0,81.8591,405.218,363.918,weekday
2025-09-01 03:00:00,0.0,0.0,0.3,1.0,0.3,0.7,0.0,0.0,6.3,3.6,3.5,0.0,-1.0,-0.766,-0.6428,-0.342,-0.9397,0.0,0.2114152089206909,0.0,76.9378,405.218,363.918,weekday
2025-09-01 04:00:00,0.0,0.0,1.0,1.0,0.2,0.8,0.0,2.0,5.8,1.3,2.6,0.0,-1.0,-0.9397,-0.342,-0.9397,-0.342,0.0,0.11569969058963833,0.0,42.1052,405.218,363.918,weekday
2025-09-01 05:00:00,0.0,0.0,0.8,1.0,0.0,0.8,0.0,0.0,4.6,2.3,1.5,0.342,-0.9397,-0.766,-0.6428,-0.6428,0.766,0.0,0.09044702378008233,0.0,32.9153,405.218,363.918,weekday
2025-09-01 06:00:00,0.0,0.0,1.0,1.0,0.2,0.8,0.0,25.2,5.9,2.3,1.8,0.0,-1.0,-0.766,-0.6428,0.0,1.0,0.0,0.23734714963260953,0.0,86.3749,405.218,363.918,weekday
2025-09-01 07:00:00,0.02,0.01,1.0,0.9,0.3,0.7,0.0,0.5,5.4,1.4,0.9,0.342,-0.9397,-0.9397,-0.342,-0.342,0.9397,0.0,0.13943773047774496,0.0,50.7439,405.218,363.918,weekday
2025-09-01 08:00:00,0.31,0.25,0.7,0.9,0.1,0.7,0.0,0.0,3.6,0.7,0.8,0.342,-0.9397,-0.766,-0.6428,0.0,1.0,0.06046942633347975,0.09097434037338081,24.5033,33.1072,405.218,363.918,weekday
2025-09-01 09:00:00,0.81,0.75,0.8,0.9,0.3,0.7,0.0,0.0,2.6,1.9,1.3,0.6428,-0.766,-0.766,-0.6428,-1.0,0.0,0.2800986135857736,0.04566358355453701,113.501,16.6178,405.218,363.918,weekday
2025-09-01 10:00:00,1.51,1.11,0.7,0.9,0.2,0.7,0.0,0.3,2.8,3.6,1.2,0.342,-0.9397,-0.342,-0.9397,-1.0,0.0,0.3512208243464012,0.037967619079023296,142.321,13.8171,405.218,363.918,weekday
2025-09-01 11:00:00,1.76,2.64,0.7,0.7,0.7,0.3,1.7,0.0,2.7,1.8,2.5,-0.766,-0.6428,0.342,-0.9397,-0.342,-0.9397,0.5896899940279059,0.021185651712748475,238.953,7.70984,405.218,363.918,weekday
2025-09-01 12:00:00,3.11,2.87,0.5,0.7,0.0,0.2,0.0,0.0,4.3,1.6,2.2,-0.9397,-0.342,0.0,-1.0,-0.766,-0.6428,0.6567896786421136,0.03202012541286773,266.143,11.6527,405.218,363.918,weekday
2025-09-01 13:00:00,3.32,3.23,0.4,0.8,0.1,0.2,0.0,0.0,3.9,3.5,3.8,-0.9397,-0.342,0.342,-0.9397,-0.766,-0.6428,0.55626107428594,0.043183354491945984,225.407,15.7152,405.218,363.918,weekday
2025-09-01 14:00:00,2.95,3.12,0.6,0.8,0.1,0.0,0.0,0.0,3.9,2.7,3.4,-0.766,-0.6428,0.342,-0.9397,-0.766,-0.6428,0.459224417474051,0.09808445858682449,186.086,35.6947,405.218,363.918,weekday
2025-09-01 15:00:00,2.91,2.85,0.3,0.8,0.1,0.0,0.0,0.0,3.8,1.9,2.2,-0.342,-0.9397,1.0,0.0,-0.766,-0.6428,0.4435637113849829,0.12267873531949505,179.74,44.645,405.218,363.918,weekday
2025-09-01 16:00:00,2.19,2.31,0.5,0.6,0.1,0.0,0.0,0.0,3.6,3.3,3.5,-0.766,-0.6428,-0.766,-0.6428,-0.766,-0.6428,0.45934534003918875,0.07074753103721168,186.135,25.7463,405.218,363.918,weekday
2025-09-01 17:00:00,1.46,1.64,0.2,0.5,0.2,0.0,0.0,0.0,5.0,3.5,2.9,-0.9397,-0.342,-0.766,-0.6428,-0.766,-0.6428,0.34698113114422363,0.08670414763765463,140.603,31.5532,405.218,363.918,weekday
2025-09-01 18:00:00,0.86,0.58,0.7,0.5,0.0,0.2,0.0,0.0,4.2,3.1,1.4,-0.9397,-0.342,-0.766,-0.6428,-0.9397,-0.342,0.11145013301482165,0.07165377914804984,45.1616,26.0761,405.218,363.918,weekday
2025-09-01 19:00:00,0.23,0.0,0.2,0.2,0.1,0.1,0.0,0.0,4.3,2.0,1.3,-0.766,-0.6428,-0.766,-0.6428,-1.0,0.0,0.021918251410351957,0.06231925873411043,8.88167,22.6791,405.218,363.918,weekday
2025-09-01 20:00:00,0.0,0.0,0.2,0.6,0.2,0.6,0.0,0.0,4.8,2.2,1.4,-0.766,-0.6428,-0.9397,-0.342,-0.9397,-0.342,0.015967898760667096,0.06583818332701323,6.47048,23.9597,405.218,363.918,weekday
2025-09-01 21:00:00,0.0,0.0,0.2,0.6,0.2,0.6,0.0,0.0,3.9,1.5,1.0,-0.342,-0.9397,-1.0,0.0,-0.6428,0.766,0.015224200306995247,0.07592534581966268,6.16912,27.6306,405.218,363.918,weekday
2025-09-01 22:00:00,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,4.1,1.4,1.6,-0.766,-0.6428,-0.9397,0.342,-1.0,0.0,0.00596987300662853,0.09760413060084965,2.4191,35.5199,405.218,363.918,weekday
2025-09-01 23:00:00,0.0,0.0,0.2,0.4,0.2,0.4,0.0,0.0,4.1,2.2,0.9,-0.766,-0.6428,-1.0,0.0,-1.0,0.0,0.0,0.0900763358778626,0.0,32.7804,405.218,363.918,weekday
2025-09-02 00:00:00,0.0,0.0,0.2,0.5,0.2,0.5,0.0,0.0,4.8,3.0,1.2,-0.766,-0.6428,-1.0,0.0,-1.0,0.0,0.0,0.061365197654416656,0.0,22.3319,405.218,363.918,weekday
2025-09-02 01:00:00,0.0,0.0,0.2,0.4,0.1,0.2,0.0,0.0,6.4,2.5,0.7,-0.766,-0.6428,-0.9397,-0.342,-0.6428,0.766,0.0,0.05850328920251266,0.0,21.2904,405.218,363.918,weekday
2025-09-02 02:00:00,0.0,0.0,0.2,0.7,0.1,0.7,0.0,0.0,6.7,2.3,0.9,-0.9397,-0.342,-1.0,0.0,-0.6428,0.766,0.0,0.04707434092295517,0.0,17.1312,405.218,363.918,weekday
2025-09-02 03:00:00,0.0,0.0,0.5,0.8,0.3,0.8,0.0,0.0,6.7,3.2,0.9,-0.766,-0.6428,-1.0,0.0,-0.9397,0.342,0.0,0.06466813952593715,0.0,23.5339,405.218,363.918,weekday
2025-09-02 04:00:00,0.0,0.0,0.5,0.4,0.1,0.4,0.0,0.0,7.8,0.5,1.1,-0.766,-0.6428,-0.342,0.9397,-1.0,0.0,0.0,0.031354316082194335,0.0,11.4104,405.218,363.918,weekday
2025-09-02 05:00:00,0.0,0.0,0.3,0.9,0.1,0.9,0.0,0.7,7.1,0.4,1.1,-0.9397,-0.342,0.0,1.0,-1.0,0.0,0.0,0.03150489945537181,0.0,11.4652,405.218,363.918,weekday
2025-09-02 06:00:00,0.0,0.0,0.3,0.7,0.0,0.7,0.0,5.6,6.0,1.6,1.0,-0.9397,-0.342,-0.342,0.9397,-1.0,0.0,0.0,0.02443943415824444,0.0,8.89395,405.218,363.918,weekday
2025-09-02 07:00:00,0.06,0.15,0.7,0.7,0.3,0.3,0.0,0.0,0.8,0.7,0.8,-0.342,0.9397,-0.9397,-0.342,0.0,1.0,0.04534176665399859,0.022497018559125958,18.3733,8.18707,405.218,363.918,weekday
2025-09-02 08:00:00,0.1,0.96,0.7,0.7,0.5,0.0,0.7,0.0,2.4,1.1,1.1,0.342,0.9397,0.6428,-0.766,-0.9397,-0.342,0.22523678612499937,0.010858407663264801,91.27,3.95157,405.218,363.918,weekday
2025-09-02 09:00:00,0.54,1.58,0.3,0.5,0.2,0.1,0.8,0.0,1.5,1.5,1.1,0.766,0.6428,0.342,-0.9397,-0.9397,-0.342,0.4653766614513669,0.010597799504283932,188.579,3.85673,405.218,363.918,weekday
